metric,n_filled,pct_filled,is_suppression,max_abs_cc
f1252618,0,0.0,False,0.16524572686371874
f1254418,0,0.0,False,0.1171046822404901
f1130518,0,0.0,False,0.05451842974244551
f1130618,0,0.0,False,0.14067934445984018
f1130718,0,0.0,False,0.12192683712289082
f1365018,0,0.0,False,0.15330786789419934
f1365118,0,0.0,False,0.14396825136205088
f1365218,0,0.0,False,0.10620607441691751
f1365318,0,0.0,False,
f1365418,0,0.0,False,0.13169584456039726
f1365518,0,0.0,False,0.026506105063487734
f1365618,0,0.0,False,0.04648414979478412
f1365718,0,0.0,False,0.05308207550509044
f1365818,0,0.0,False,
f1365918,0,0.0,False,
f1366018,0,0.0,False,0.08837865247706349
f1366118,0,0.0,False,0.09906190128128664
f1366218,0,0.0,False,0.13798444181227393
f1366318,0,0.0,False,0.037181047739651515
f1366418,0,0.0,False,0.016460315838363365
f1408118,0,0.0,False,0.09791359086035925
f1407818,0,0.0,False,0.10196868875027747
f1407718,0,0.0,False,0.09002164972303961
f1408018,0,0.0,False,0.08847153884874823
f1407918,0,0.0,False,0.06265532397237401
f1408218,0,0.0,False,0.07392474406454579
f0471018,0,0.0,False,0.21175735973101553
f0471218,0,0.0,False,0.22024180061615742
f0471418,0,0.0,False,0.14581521782814227
f1006318,0,0.0,False,0.036348348867383765
f1006418,0,0.0,False,0.11985591254510732
f1006618,0,0.0,False,0.039222397704139274
f1113918,0,0.0,False,0.20898997624014137
f1114118,0,0.0,False,0.06280538578045011
f1252218,0,0.0,False,0.11682611036490395
f0501818,0,0.0,False,0.11755518931584315
f0501918,0,0.0,False,0.16235159323859003
f0502018,0,0.0,False,0.20578089732390506
f0502118,0,0.0,False,0.22609699366988523
f1207218,0,0.0,False,0.1543325054623089
f1207318,0,0.0,False,0.09588611861739889
f0470018,0,0.0,False,0.26813065068484965
f0470218,0,0.0,False,0.28729243920046027
f0470418,0,0.0,False,0.17501339744392141
f1005118,0,0.0,False,0.08685443067539632
f1005218,0,0.0,False,0.08023114712874643
f1005418,0,0.0,False,0.06993413578183691
f1113318,0,0.0,False,0.2675199180125099
